balance,profit_loss,status
200.05907971247788,0.05907971247787764,continue
200.21341795988212,0.15433824740422608,continue
200.06787153692406,-0.14554642295806663,continue
200.2075018356771,0.13963029875305139,continue
199.6700409638294,-0.5374608718477121,close
