balance,profit_loss,status
199.92872527864984,-0.071274721350164,continue
200.0216287295541,0.09290345090425008,continue
199.95414201452755,-0.06748671502653758,continue
200.0573171819624,0.10317516743482884,continue
200.03005171816588,-0.027265463796514,continue
200.02421378814682,-0.005837930019041491,close
