balance,profit_loss,status
200.1316859563492,0.13168595634919375,continue
300.1910078096922,0.05932185334299811,continue
400.2018937919765,0.010885982284280771,continue
400.0769122821085,-0.12498150986801984,continue
399.8022441000677,-0.27466818204077514,close
