balance,profit_loss,status
200.0296006128031,0.029600612803092986,continue
200.16186713540594,0.13226652260284372,continue
300.24801693550785,0.08614980010194294,continue
300.23759057487877,-0.010426360629074588,continue
300.1101994646715,-0.12739111020726826,continue
300.86231318377804,0.7521137191065583,continue
301.1556774969013,0.2933643131232903,continue
301.30467809695995,0.1490006000586002,continue
300.3469331979046,-0.9577448990553523,close
