balance,profit_loss,status
200.08661526011127,0.08661526011128723,continue
200.5403459689854,0.4537307088741302,continue
300.5935999340245,0.05325396503910795,continue
300.5632418138948,-0.03035812012965624,continue
299.86340760646664,-0.6998342074281577,close
